word	change (%)	opm BASE	opm INST	significant
halitosis_NOUN	-27.84	5.48	3.95	False
osteosarcoma_ADJ	-27.84	5.48	3.95	False
oximetry_NOUN	-27.84	5.48	3.95	False
ori_NOUN	-27.84	5.48	3.95	False
threaten_VERB	-27.84	16.44	11.86	False
male_NOUN	-27.94	182.69	131.64	True
carbon_NOUN	-27.98	174.16	125.42	True
objective_NOUN	-28.01	146.76	105.65	True
cervical_ADJ	-28.02	105.96	76.27	True
log_NOUN	-28.02	35.32	25.42	False
map_VERB	-28.10	24.36	17.51	False
hip_NOUN	-28.11	91.95	66.10	True
initial_ADJ	-28.11	159.55	114.69	True
green_ADJ	-28.13	43.24	31.07	False
diffraction_NOUN	-28.13	43.24	31.07	False
hydrogen_NOUN	-28.15	99.87	71.75	True
reductase_NOUN	-28.17	18.88	13.56	False
radiotherapy_NOUN	-28.21	51.15	36.72	False
single_ADJ	-28.21	422.61	303.39	True
rice_NOUN	-28.24	77.95	55.93	True
her_PRON	-28.25	91.34	65.54	True
translocation_NOUN	-28.31	26.79	19.21	False
diabete_VERB	-28.31	13.40	9.60	False
prepubertal_ADJ	-28.31	13.40	9.60	False
leakage_NOUN	-28.31	13.40	9.60	False
sweat_NOUN	-28.31	13.40	9.60	False
serious_ADJ	-28.38	69.42	49.72	True
mother_NOUN	-28.39	125.44	89.83	True
accumulate_VERB	-28.43	21.31	15.25	False
strengthen_VERB	-28.43	21.31	15.25	False
eligible_ADJ	-28.48	29.23	20.90	False
internet_NOUN	-28.52	37.15	26.55	False
form_VERB	-28.61	250.89	179.10	True
convenience_NOUN	-28.63	7.92	5.65	False
relapse_VERB	-28.63	15.83	11.30	False
slope_NOUN	-28.63	15.83	11.30	False
k_NOUN	-28.63	31.67	22.60	False
agarose_NOUN	-28.63	7.92	5.65	False
enteric_ADJ	-28.63	7.92	5.65	False
porcine_NOUN	-28.63	7.92	5.65	False
scientific_ADJ	-28.63	63.33	45.20	True
tp_NOUN	-28.63	15.83	11.30	False
escalation_NOUN	-28.63	7.92	5.65	False
osteosarcoma_NOUN	-28.63	15.83	11.30	False
amorphous_ADJ	-28.63	7.92	5.65	False
numerical_ADJ	-28.63	31.67	22.60	False
filling_NOUN	-28.63	7.92	5.65	False
pubertal_ADJ	-28.63	7.92	5.65	False
hydrolase_NOUN	-28.63	7.92	5.65	False
deer_NOUN	-28.63	7.92	5.65	False
burn_VERB	-28.63	7.92	5.65	False
strand_NOUN	-28.63	7.92	5.65	False
eccentric_ADJ	-28.63	7.92	5.65	False
cut_NOUN	-28.63	23.75	16.95	False
unnecessary_ADJ	-28.63	23.75	16.95	False
colitis_NOUN	-28.63	23.75	16.95	False
moxibustion_NOUN	-28.63	23.75	16.95	False
successfully_ADV	-28.68	89.52	63.84	True
not_PART	-28.74	2991.18	2131.65	True
discrimination_NOUN	-28.74	42.02	29.94	False
lake_NOUN	-28.76	34.10	24.29	False
smoker_NOUN	-28.78	60.29	42.94	True
or_CCONJ	-28.81	2708.62	1928.26	True
current_ADJ	-28.86	543.19	386.44	True
toward_ADP	-28.87	54.81	38.98	True
revision_NOUN	-28.87	54.81	38.98	True
amplify_VERB	-28.87	18.27	12.99	False
ptsd_ADJ	-28.87	18.27	12.99	False
at_ADP	-28.90	2751.86	1956.50	True
shock_NOUN	-28.91	46.89	33.33	False
absolute_ADJ	-28.98	49.33	35.03	False
fetus_NOUN	-29.05	31.06	22.03	False
periodontitis_NOUN	-29.05	31.06	22.03	False
stain_VERB	-29.05	31.06	22.03	False
estrogen_NOUN	-29.05	10.35	7.34	False
solid_ADJ	-29.05	82.82	58.76	True
sl_NOUN	-29.05	10.35	7.34	False
proteinuria_NOUN	-29.05	10.35	7.34	False
aptamer_NOUN	-29.05	10.35	7.34	False
police_NOUN	-29.05	10.35	7.34	False
sided_ADJ	-29.05	10.35	7.34	False
deposit_NOUN	-29.05	10.35	7.34	False
compatibility_NOUN	-29.05	10.35	7.34	False
infancy_NOUN	-29.05	10.35	7.34	False
transmembrane_NOUN	-29.05	10.35	7.34	False
acquire_VERB	-29.10	64.55	45.76	True
transplant_NOUN	-29.14	77.34	54.80	True
cm_NOUN	-29.16	180.25	127.68	True
true_ADJ	-29.17	56.63	40.11	True
zone_NOUN	-29.20	46.28	32.77	False
up_NOUN	-29.23	356.85	252.54	True
japanese_ADJ	-29.24	35.93	25.42	False
ray_NOUN	-29.25	133.36	94.35	True
reactive_NOUN	-29.26	48.72	34.46	True
tract_NOUN	-29.29	99.87	70.62	True
base_NOUN	-29.31	89.52	63.28	True
esophageal_ADJ	-29.31	51.15	36.16	True
bayesian_ADJ	-29.31	25.58	18.08	False
reticulum_NOUN	-29.31	12.79	9.04	False
excitation_NOUN	-29.31	25.58	18.08	False
act_NOUN	-29.31	12.79	9.04	False
monolayer_NOUN	-29.31	12.79	9.04	False
continuity_NOUN	-29.31	12.79	9.04	False
colonize_VERB	-29.31	12.79	9.04	False
ct_NOUN	-29.31	12.79	9.04	False
conversational_ADJ	-29.31	12.79	9.04	False
positively_ADV	-29.33	155.89	110.17	True
daily_ADJ	-29.34	104.74	74.01	True
transformation_NOUN	-29.35	66.38	46.89	True
transform_NOUN	-29.49	30.45	21.47	False
fabric_NOUN	-29.49	15.22	10.73	False
spontaneous_ADJ	-29.49	30.45	21.47	False
hyperthermia_NOUN	-29.49	15.22	10.73	False
maximum_NOUN	-29.49	15.22	10.73	False
predator_NOUN	-29.49	15.22	10.73	False
exacerbation_NOUN	-29.56	32.88	23.16	False
transduction_NOUN	-29.62	17.66	12.43	False
investigator_NOUN	-29.62	17.66	12.43	False
cytoplasm_NOUN	-29.62	17.66	12.43	False
spinal_NOUN	-29.62	17.66	12.43	False
lesson_NOUN	-29.62	17.66	12.43	False
fast_ADV	-29.62	35.32	24.86	False
glutathione_NOUN	-29.71	40.19	28.25	False
cannabis_NOUN	-29.71	20.10	14.12	False
leg_NOUN	-29.75	42.63	29.94	False
compose_VERB	-29.77	87.69	61.58	True
endogenous_ADJ	-29.79	22.53	15.82	False
view_NOUN	-29.85	74.90	52.54	True
aromatic_ADJ	-29.85	24.97	17.51	False
pm_NOUN	-29.85	24.97	17.51	False
glutamate_ADJ	-29.85	24.97	17.51	False
derivative_NOUN	-29.89	107.18	75.14	True
know_VERB	-29.91	308.74	216.39	True
cholesterol_NOUN	-29.98	96.82	67.80	True
commonly_ADV	-29.99	99.26	69.49	True
leukemia_NOUN	-30.01	34.71	24.29	False
pig_NOUN	-30.05	76.73	53.67	True
p53_NOUN	-30.10	44.45	31.07	False
nucleotide_NOUN	-30.13	49.33	34.46	True
expect_VERB	-30.13	147.98	103.39	True
distribute_VERB	-30.17	56.63	39.55	True
dietary_ADJ	-30.18	120.57	84.18	True
mean_NOUN	-30.32	139.45	97.18	True
drug_NOUN	-30.40	763.02	531.08	True
chemical_ADJ	-30.42	75.51	52.54	True
titanium_NOUN	-30.42	26.79	18.64	False
her2_ADJ	-30.42	2.44	1.69	False
nitrile_NOUN	-30.42	2.44	1.69	False
parse_VERB	-30.42	2.44	1.69	False
ofc_NOUN	-30.42	2.44	1.69	False
3c_ADJ	-30.42	2.44	1.69	False
diploma_NOUN	-30.42	2.44	1.69	False
caliber_NOUN	-30.42	2.44	1.69	False
scholarship_NOUN	-30.42	2.44	1.69	False
neutrophil_VERB	-30.42	2.44	1.69	False
aforementioned_ADJ	-30.42	2.44	1.69	False
glucagon_NOUN	-30.42	4.87	3.39	False
indolenine_NOUN	-30.42	2.44	1.69	False
myalgia_NOUN	-30.42	2.44	1.69	False
excretion_NOUN	-30.42	19.49	13.56	False
pharynx_NOUN	-30.42	2.44	1.69	False
microdose_VERB	-30.42	2.44	1.69	False
distant_ADJ	-30.42	31.67	22.03	False
quasi_ADJ	-30.42	9.74	6.78	False
broth_ADJ	-30.42	9.74	6.78	False
ferrous_ADJ	-30.42	2.44	1.69	False
warehouse_NOUN	-30.42	2.44	1.69	False
vertebra_NOUN	-30.42	2.44	1.69	False
anonymous_ADJ	-30.42	2.44	1.69	False
counting_NOUN	-30.42	4.87	3.39	False
far_ADJ	-30.42	2.44	1.69	False
hydrophilicity_NOUN	-30.42	4.87	3.39	False
mi_NOUN	-30.42	19.49	13.56	False
silicate_NOUN	-30.42	2.44	1.69	False
soak_VERB	-30.42	2.44	1.69	False
physico_NOUN	-30.42	2.44	1.69	False
biotinylate_VERB	-30.42	2.44	1.69	False
phosphoinositide_NOUN	-30.42	2.44	1.69	False
paresthesia_NOUN	-30.42	2.44	1.69	False
impression_NOUN	-30.42	2.44	1.69	False
ghrelin_NOUN	-30.42	2.44	1.69	False
matruchotii_NOUN	-30.42	2.44	1.69	False
birefringence_NOUN	-30.42	2.44	1.69	False
monolithic_ADJ	-30.42	4.87	3.39	False
irish_ADJ	-30.42	2.44	1.69	False
reward_VERB	-30.42	2.44	1.69	False
ceo2_NOUN	-30.42	4.87	3.39	False
inspection_NOUN	-30.42	2.44	1.69	False
photoactivate_VERB	-30.42	2.44	1.69	False
catabolic_ADJ	-30.42	2.44	1.69	False
weighing_NOUN	-30.42	2.44	1.69	False
topographic_ADJ	-30.42	2.44	1.69	False
imidazolium_NOUN	-30.42	2.44	1.69	False
aβ1_NOUN	-30.42	4.87	3.39	False
nonunion_NOUN	-30.42	2.44	1.69	False
architecture_VERB	-30.42	2.44	1.69	False
re_ADP	-30.42	2.44	1.69	False
incorrectly_ADV	-30.42	2.44	1.69	False
die_NOUN	-30.42	4.87	3.39	False
multiplexing_NOUN	-30.42	2.44	1.69	False
tin_NOUN	-30.42	2.44	1.69	False
brush_VERB	-30.42	2.44	1.69	False
meditation_NOUN	-30.42	2.44	1.69	False
archwire_NOUN	-30.42	2.44	1.69	False
void_NOUN	-30.42	2.44	1.69	False
apraxic_ADJ	-30.42	4.87	3.39	False
agent_ADJ	-30.42	2.44	1.69	False
nash_DET	-30.42	2.44	1.69	False
riluzole_NOUN	-30.42	2.44	1.69	False
doravirine_NOUN	-30.42	2.44	1.69	False
chronically_ADV	-30.42	2.44	1.69	False
neuraminidase_NOUN	-30.42	2.44	1.69	False
detail_VERB	-30.42	2.44	1.69	False
pedv_ADJ	-30.42	2.44	1.69	False
inert_ADJ	-30.42	2.44	1.69	False
fade_VERB	-30.42	2.44	1.69	False
enablement_NOUN	-30.42	2.44	1.69	False
revascularisation_NOUN	-30.42	2.44	1.69	False
bean_NOUN	-30.42	4.87	3.39	False
prescribed_ADJ	-30.42	4.87	3.39	False
toe_NOUN	-30.42	2.44	1.69	False
truth_NOUN	-30.42	4.87	3.39	False
psms_NOUN	-30.42	2.44	1.69	False
childbirth_NOUN	-30.42	2.44	1.69	False
fbtcs_NOUN	-30.42	2.44	1.69	False
btc_NOUN	-30.42	2.44	1.69	False
rotary_ADJ	-30.42	2.44	1.69	False
ceramic_NOUN	-30.42	9.74	6.78	False
millimeter_NOUN	-30.42	2.44	1.69	False
atsems_NOUN	-30.42	2.44	1.69	False
immunoreactivity_NOUN	-30.42	4.87	3.39	False
rectosigmoid_NOUN	-30.42	4.87	3.39	False
string_NOUN	-30.42	2.44	1.69	False
anesthetized_ADJ	-30.42	2.44	1.69	False
sexed_ADJ	-30.42	2.44	1.69	False
caustic_ADJ	-30.42	2.44	1.69	False
betweenness_ADJ	-30.42	2.44	1.69	False
mononuclear_NOUN	-30.42	9.74	6.78	False
immunoassay_NOUN	-30.42	4.87	3.39	False
nanopore_ADJ	-30.42	2.44	1.69	False
connected_ADJ	-30.42	2.44	1.69	False
saline_ADJ	-30.42	2.44	1.69	False
acetylcholinesterase_NOUN	-30.42	2.44	1.69	False
myotomy_NOUN	-30.42	2.44	1.69	False
optogenetic_NOUN	-30.42	2.44	1.69	False
mesoporous_ADJ	-30.42	4.87	3.39	False
diazepam_NOUN	-30.42	2.44	1.69	False
postal_ADJ	-30.42	2.44	1.69	False
mentor_NOUN	-30.42	2.44	1.69	False
candidiasis_NOUN	-30.42	2.44	1.69	False
breaking_NOUN	-30.42	2.44	1.69	False
multisystem_NOUN	-30.42	2.44	1.69	False
kitchen_NOUN	-30.42	2.44	1.69	False
mindset_NOUN	-30.42	2.44	1.69	False
superstructure_NOUN	-30.42	2.44	1.69	False
ox_ADJ	-30.42	2.44	1.69	False
paste_NOUN	-30.42	4.87	3.39	False
airflow_NOUN	-30.42	2.44	1.69	False
synonymise_VERB	-30.42	2.44	1.69	False
endocytic_ADJ	-30.42	2.44	1.69	False
anxiolytic_ADJ	-30.42	2.44	1.69	False
allogeneic_ADJ	-30.42	9.74	6.78	False
layer_VERB	-30.42	2.44	1.69	False
tyrosinase_ADJ	-30.42	2.44	1.69	False
gaur_NOUN	-30.42	2.44	1.69	False
firing_NOUN	-30.42	2.44	1.69	False
diclofenac_NOUN	-30.42	2.44	1.69	False
else_ADV	-30.42	2.44	1.69	False
reasonably_ADV	-30.42	2.44	1.69	False
flaccid_ADJ	-30.42	2.44	1.69	False
bioaccumulation_NOUN	-30.42	2.44	1.69	False
strabismus_NOUN	-30.42	2.44	1.69	False
promastigote_NOUN	-30.42	2.44	1.69	False
picrylhydrazyl_NOUN	-30.42	2.44	1.69	False
mic_NOUN	-30.42	9.74	6.78	False
section_VERB	-30.42	2.44	1.69	False
chymotrypsin_NOUN	-30.42	2.44	1.69	False
feather_NOUN	-30.42	4.87	3.39	False
recyclable_ADJ	-30.42	2.44	1.69	False
amphidinol_NOUN	-30.42	2.44	1.69	False
caseload_NOUN	-30.42	2.44	1.69	False
tether_ADJ	-30.42	2.44	1.69	False
symptom_VERB	-30.42	2.44	1.69	False
hpdlsc_NOUN	-30.42	4.87	3.39	False
transesterification_NOUN	-30.42	2.44	1.69	False
sleep_ADJ	-30.42	2.44	1.69	False
csm_NOUN	-30.42	2.44	1.69	False
inflame_VERB	-30.42	4.87	3.39	False
endangered_ADJ	-30.42	2.44	1.69	False
nanoring_NOUN	-30.42	2.44	1.69	False
appealing_ADJ	-30.42	2.44	1.69	False
ether_ADV	-30.42	2.44	1.69	False
threatening_ADJ	-30.42	2.44	1.69	False
sol_NOUN	-30.42	2.44	1.69	False
cytochrome_NOUN	-30.42	2.44	1.69	False
anidulafungin_NOUN	-30.42	2.44	1.69	False
vlcfa_NOUN	-30.42	2.44	1.69	False
reimburse_VERB	-30.42	2.44	1.69	False
underestimation_NOUN	-30.42	2.44	1.69	False
cardamom_NOUN	-30.42	4.87	3.39	False
biosorbent_NOUN	-30.42	2.44	1.69	False
asinps_NOUN	-30.42	4.87	3.39	False
lay_NOUN	-30.42	2.44	1.69	False
valve_VERB	-30.42	2.44	1.69	False
aplastic_ADJ	-30.42	2.44	1.69	False
thrill_NOUN	-30.42	2.44	1.69	False
dearth_NOUN	-30.42	2.44	1.69	False
gfrα1_NOUN	-30.42	2.44	1.69	False
antimalarial_ADJ	-30.42	2.44	1.69	False
pineal_ADJ	-30.42	2.44	1.69	False
motor_ADJ	-30.42	2.44	1.69	False
chc_NOUN	-30.42	2.44	1.69	False
coumarin_NOUN	-30.42	4.87	3.39	False
roadmap_NOUN	-30.42	2.44	1.69	False
99m_NOUN	-30.42	2.44	1.69	False
sestamibi_NOUN	-30.42	2.44	1.69	False
crystal_ADJ	-30.42	2.44	1.69	False
hardship_NOUN	-30.42	2.44	1.69	False
performer_NOUN	-30.42	2.44	1.69	False
immature_NOUN	-30.42	2.44	1.69	False
halophyte_NOUN	-30.42	2.44	1.69	False
persister_NOUN	-30.42	2.44	1.69	False
conization_NOUN	-30.42	2.44	1.69	False
counsel_VERB	-30.42	2.44	1.69	False
snr_NOUN	-30.42	2.44	1.69	False
rebound_NOUN	-30.42	2.44	1.69	False
appendage_NOUN	-30.42	2.44	1.69	False
colona_NOUN	-30.42	2.44	1.69	False
amoebiasis_NOUN	-30.42	4.87	3.39	False
mesh_ADJ	-30.42	2.44	1.69	False
bromobenzene_NOUN	-30.42	2.44	1.69	False
proceeding_NOUN	-30.42	2.44	1.69	False
street_NOUN	-30.42	4.87	3.39	False
triage_VERB	-30.42	2.44	1.69	False
heterojunction_NOUN	-30.42	4.87	3.39	False
penile_ADJ	-30.42	2.44	1.69	False
cyp2b6_NOUN	-30.42	2.44	1.69	False
enteroid_NOUN	-30.42	2.44	1.69	False
mmc_NOUN	-30.42	2.44	1.69	False
vagal_ADJ	-30.42	2.44	1.69	False
plafond_NOUN	-30.42	2.44	1.69	False
cyber_NOUN	-30.42	2.44	1.69	False
sandy_ADJ	-30.42	2.44	1.69	False
swcnt_NOUN	-30.42	4.87	3.39	False
spilanthol_NOUN	-30.42	2.44	1.69	False
unsm_NOUN	-30.42	2.44	1.69	False
chlamydial_ADJ	-30.42	2.44	1.69	False
cm_ADJ	-30.42	2.44	1.69	False
adenotonsillectomy_NOUN	-30.42	2.44	1.69	False
vent_NOUN	-30.42	2.44	1.69	False
acly_NOUN	-30.42	2.44	1.69	False
sexological_ADJ	-30.42	2.44	1.69	False
trophoblast_ADJ	-30.42	2.44	1.69	False
eruption_NOUN	-30.42	2.44	1.69	False
fe3o4_NOUN	-30.42	2.44	1.69	False
venetoclax_NOUN	-30.42	2.44	1.69	False
psychomotor_NOUN	-30.42	2.44	1.69	False
cpps_NOUN	-30.42	2.44	1.69	False
decitabine_NOUN	-30.42	2.44	1.69	False
snakebite_ADJ	-30.42	2.44	1.69	False
correlative_ADJ	-30.42	2.44	1.69	False
fosa3_NOUN	-30.42	2.44	1.69	False
grammatically_ADV	-30.42	2.44	1.69	False
caterpillar_NOUN	-30.42	2.44	1.69	False
aqcs_ADJ	-30.42	2.44	1.69	False
interventional_ADJ	-30.42	12.18	8.47	False
pathologic_ADJ	-30.42	12.18	8.47	False
citizen_NOUN	-30.42	12.18	8.47	False
p21_NOUN	-30.42	12.18	8.47	False
peroxide_NOUN	-30.42	12.18	8.47	False
back_ADV	-30.42	12.18	8.47	False
livestock_NOUN	-30.42	24.36	16.95	False
neighborhood_NOUN	-30.42	24.36	16.95	False
manure_NOUN	-30.42	12.18	8.47	False
sclerosis_NOUN	-30.42	41.41	28.81	False
polarize_VERB	-30.42	7.31	5.08	False
stressor_NOUN	-30.42	41.41	28.81	False
arrange_VERB	-30.42	7.31	5.08	False
architecture_NOUN	-30.42	82.82	57.63	True
nephropathy_NOUN	-30.42	14.61	10.17	False
solidification_NOUN	-30.42	7.31	5.08	False
lumbar_ADJ	-30.42	17.05	11.86	False
uterus_NOUN	-30.42	7.31	5.08	False
doctor_NOUN	-30.42	29.23	20.34	False
lactate_NOUN	-30.42	41.41	28.81	False
microarray_NOUN	-30.42	17.05	11.86	False
transplanted_ADJ	-30.42	7.31	5.08	False
triglyceride_NOUN	-30.42	17.05	11.86	False
cyclin_NOUN	-30.42	7.31	5.08	False
asian_ADJ	-30.42	34.10	23.73	False
dispersive_ADJ	-30.42	7.31	5.08	False
indonesian_ADJ	-30.42	7.31	5.08	False
outside_ADP	-30.42	17.05	11.86	False
prediabete_NOUN	-30.42	7.31	5.08	False
fentanyl_ADJ	-30.42	7.31	5.08	False
flock_NOUN	-30.42	17.05	11.86	False
blink_VERB	-30.42	7.31	5.08	False
athletic_NOUN	-30.42	7.31	5.08	False
express_VERB	-30.46	301.43	209.61	True
contain_VERB	-30.47	277.07	192.66	True
secondary_ADJ	-30.48	228.36	158.76	True
generate_VERB	-30.49	199.13	138.42	True
cause_VERB	-30.55	431.14	299.44	True
obesity_NOUN	-30.56	203.39	141.24	True
long_ADV	-30.58	84.64	58.76	True
baseline_NOUN	-30.64	185.73	128.81	True
distance_NOUN	-30.65	120.57	83.62	True
background_NOUN	-30.78	117.53	81.36	True
colonization_NOUN	-30.78	38.36	26.55	False
cohort_NOUN	-30.85	258.20	178.53	True
place_VERB	-30.87	62.11	42.94	True
along_ADP	-30.87	62.11	42.94	True
fibrillation_NOUN	-30.87	31.06	21.47	False
virus_NOUN	-30.88	367.81	254.24	True
white_ADJ	-30.89	119.35	82.49	True
store_VERB	-30.91	28.62	19.77	False
epidemiological_ADJ	-30.91	28.62	19.77	False
generalized_ADJ	-30.96	26.18	18.08	False
modelling_NOUN	-31.01	23.75	16.38	False
comparative_ADJ	-31.01	23.75	16.38	False
fat_NOUN	-31.04	90.12	62.15	True
national_ADJ	-31.08	63.94	44.07	True
kill_VERB	-31.08	21.31	14.69	False
information_NOUN	-31.16	663.15	456.50	True
geographical_ADJ	-31.16	18.88	12.99	False
visit_VERB	-31.16	18.88	12.99	False
back_ADJ	-31.16	18.88	12.99	False
optic_ADJ	-31.16	18.88	12.99	False
diameter_NOUN	-31.20	143.71	98.87	True
construct_VERB	-31.22	70.64	48.59	True
proximal_ADJ	-31.22	35.32	24.29	False
virulence_NOUN	-31.28	32.88	22.60	False
cathode_NOUN	-31.28	32.88	22.60	False
dispersal_NOUN	-31.28	16.44	11.30	False
inability_NOUN	-31.42	14.01	9.60	False
parametric_ADJ	-31.42	14.01	9.60	False
excess_NOUN	-31.42	14.01	9.60	False
drainage_NOUN	-31.42	14.01	9.60	False
neoplasia_NOUN	-31.42	14.01	9.60	False
malignant_ADJ	-31.42	70.03	48.02	True
relapse_NOUN	-31.47	53.59	36.72	True
mmHg_NOUN	-31.49	39.58	27.12	False
interest_NOUN	-31.50	169.90	116.38	True
fluorescent_ADJ	-31.52	25.58	17.51	False
whole_ADJ	-31.55	99.87	68.36	True
age_VERB	-31.58	146.15	100.00	True
pocket_NOUN	-31.64	23.14	15.82	False
molar_NOUN	-31.64	23.14	15.82	False
dust_NOUN	-31.64	11.57	7.91	False
plaque_NOUN	-31.69	55.41	37.85	True
relation_NOUN	-31.76	73.68	50.28	True
resection_NOUN	-31.78	124.23	84.75	True
EA_NOUN	-31.78	20.70	14.12	False
static_ADJ	-31.78	20.70	14.12	False
kinase_NOUN	-31.86	107.78	73.45	True
camp_NOUN	-31.96	27.40	18.64	False
therapist_NOUN	-31.96	18.27	12.43	False
approximation_NOUN	-31.96	9.13	6.21	False
plasma_NOUN	-31.96	255.76	174.01	True
endometrial_ADJ	-31.96	18.27	12.43	False
enough_ADV	-31.96	18.27	12.43	False
competency_NOUN	-31.96	18.27	12.43	False
multifocal_ADJ	-31.96	9.13	6.21	False
vascularization_NOUN	-31.96	9.13	6.21	False
pap_NOUN	-31.96	9.13	6.21	False
suboptimal_ADJ	-31.96	9.13	6.21	False
hemorrhagic_ADJ	-31.96	9.13	6.21	False
angina_NOUN	-31.96	9.13	6.21	False
extra_ADJ	-31.96	9.13	6.21	False
spermatogenesis_NOUN	-31.96	9.13	6.21	False
means_NOUN	-31.96	9.13	6.21	False
anchor_VERB	-31.96	9.13	6.21	False
adenoma_ADJ	-31.96	9.13	6.21	False
construction_NOUN	-31.96	45.67	31.07	True
accompany_VERB	-32.02	61.50	41.81	True
sulfate_NOUN	-32.07	34.10	23.16	False
fusion_NOUN	-32.11	74.90	50.85	True
bioremediation_NOUN	-32.11	24.97	16.95	False
battery_NOUN	-32.11	49.93	33.90	True
assistance_NOUN	-32.20	15.83	10.73	False
bring_VERB	-32.20	15.83	10.73	False
edit_VERB	-32.20	15.83	10.73	False
adsorb_VERB	-32.20	15.83	10.73	False
statin_NOUN	-32.20	15.83	10.73	False
group_VERB	-32.20	15.83	10.73	False
close_VERB	-32.20	15.83	10.73	False
regime_NOUN	-32.26	38.36	25.99	False
i_NOUN	-32.30	45.06	30.51	True
tyrosine_NOUN	-32.30	22.53	15.25	False
hot_ADJ	-32.35	29.23	19.77	False
metformin_NOUN	-32.35	29.23	19.77	False
approve_VERB	-32.45	69.42	46.89	True
pursue_VERB	-32.53	6.70	4.52	False
angiography_NOUN	-32.53	26.79	18.08	False
strategic_ADJ	-32.53	6.70	4.52	False
bull_NOUN	-32.53	6.70	4.52	False
inner_ADJ	-32.53	26.79	18.08	False
anthocyanin_NOUN	-32.53	6.70	4.52	False
dysphagia_NOUN	-32.53	6.70	4.52	False
lectin_NOUN	-32.53	6.70	4.52	False
organisation_NOUN	-32.53	13.40	9.04	False
fuel_VERB	-32.53	6.70	4.52	False
german_ADJ	-32.53	13.40	9.04	False
pathologist_NOUN	-32.53	13.40	9.04	False
lead_ADJ	-32.53	6.70	4.52	False
predictable_ADJ	-32.53	6.70	4.52	False
pull_NOUN	-32.53	6.70	4.52	False
controllable_ADJ	-32.53	6.70	4.52	False
ridge_NOUN	-32.53	13.40	9.04	False
inactivity_NOUN	-32.53	6.70	4.52	False
colloidal_NOUN	-32.53	13.40	9.04	False
substitute_VERB	-32.53	13.40	9.04	False
thrombus_NOUN	-32.53	13.40	9.04	False
retroversion_NOUN	-32.53	6.70	4.52	False
port_NOUN	-32.53	13.40	9.04	False
flavor_VERB	-32.53	6.70	4.52	False
hepatotoxicity_NOUN	-32.53	6.70	4.52	False
bwe_NOUN	-32.53	13.40	9.04	False
dyskinesia_NOUN	-32.53	6.70	4.52	False
pneumoniae_NOUN	-32.53	20.10	13.56	False
gram_NOUN	-32.53	20.10	13.56	False
fibre_NOUN	-32.53	20.10	13.56	False
methodological_ADJ	-32.53	20.10	13.56	False
gambling_NOUN	-32.53	20.10	13.56	False
recover_VERB	-32.53	60.29	40.68	True
onset_NOUN	-32.58	175.99	118.64	True
benign_ADJ	-32.60	64.55	43.50	True
wheat_NOUN	-32.61	57.85	38.98	True
feasible_ADJ	-32.66	75.51	50.85	True
crystallography_NOUN	-32.82	17.66	11.86	False
retrieval_NOUN	-32.82	17.66	11.86	False
distal_ADJ	-32.91	39.58	26.55	True
content_NOUN	-32.99	401.30	268.93	True
discrete_ADJ	-32.99	10.96	7.34	False
invert_VERB	-32.99	10.96	7.34	False
stress_VERB	-32.99	10.96	7.34	False
cancerous_ADJ	-32.99	10.96	7.34	False
sorbent_NOUN	-32.99	10.96	7.34	False
polymerization_NOUN	-32.99	21.92	14.69	False
neuroblastoma_ADJ	-32.99	10.96	7.34	False
sponge_NOUN	-32.99	10.96	7.34	False
carbonate_NOUN	-32.99	10.96	7.34	False
vitreous_ADJ	-32.99	10.96	7.34	False
phenol_NOUN	-32.99	10.96	7.34	False
mucinous_ADJ	-32.99	10.96	7.34	False
PPARα_NOUN	-32.99	10.96	7.34	False
horse_NOUN	-32.99	32.88	22.03	False
ketamine_NOUN	-32.99	21.92	14.69	False
pill_NOUN	-32.99	10.96	7.34	False
couple_VERB	-33.11	52.37	35.03	True
rest_VERB	-33.11	26.18	17.51	False
cleavage_NOUN	-33.11	26.18	17.51	False
lmic_NOUN	-33.20	15.22	10.17	False
informative_ADJ	-33.20	15.22	10.17	False
mutant_NOUN	-33.20	60.90	40.68	True
quercetin_NOUN	-33.20	15.22	10.17	False
ctdna_NOUN	-33.20	15.22	10.17	False
pulmonary_ADJ	-33.22	141.28	94.35	True
chiral_ADJ	-33.26	34.71	23.16	False
vomiting_NOUN	-33.26	34.71	23.16	False
adenocarcinoma_NOUN	-33.32	58.46	38.98	True
porosity_NOUN	-33.32	19.49	12.99	False
review_NOUN	-33.34	748.40	498.87	True
directly_ADV	-33.41	75.51	50.28	True
relevant_ADJ	-33.42	211.31	140.68	True
document_VERB	-33.48	32.27	21.47	False
liquid_NOUN	-33.49	101.09	67.23	True
cigarette_NOUN	-33.53	40.80	27.12	True
before_SCONJ	-33.73	25.58	16.95	False
intense_ADJ	-33.73	12.79	8.47	False
quantification_NOUN	-33.73	38.36	25.42	True
dd_NOUN	-33.73	12.79	8.47	False
phosphate_NOUN	-33.73	25.58	16.95	False
dedicated_ADJ	-33.73	12.79	8.47	False
aspiration_NOUN	-33.73	12.79	8.47	False
synchronous_ADJ	-33.73	12.79	8.47	False
proxy_NOUN	-33.73	12.79	8.47	False
tfs_NOUN	-33.73	12.79	8.47	False
test_VERB	-33.73	349.54	231.64	True
photoluminescence_NOUN	-33.73	8.53	5.65	False
yes_INTJ	-33.73	4.26	2.82	False
